Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
barr,2013,2013-07-16,brw5,f4,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,f6,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,f8,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,h10,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,h12,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,h2,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,h4,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,h6,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,h8,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,j10,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,j12,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,j2,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,j4,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,j8,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,l10,0.0,60.0,60.0,120.0,bkaselow,
barr,2013,2013-07-16,brw5,l2,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,l4,0.0,0.0,100.0,100.0,bkaselow,
barr,2013,2013-07-16,brw5,l6,0.0,55.0,55.0,110.0,bkaselow,
barr,2013,2013-07-16,brw5,l8,0.0,45.0,45.0,90.0,bkaselow,
barr,2013,2013-07-16,brw0,b10,0.0,0.0,100.0,100.0,jcunningham,
barr,2013,2013-07-16,brw0,b2,0.0,0.0,100.0,100.0,jcunningham,
barr,2013,2013-07-16,brw0,b4,0.0,0.0,100.0,100.0,jcunningham,
barr,2013,2013-07-16,brw0,d2,0.0,0.0,100.0,100.0,jcunningham,
barr,2013,2013-07-16,brw0,d4,0.0,0.0,100.0,100.0,jcunningham,
barr,2013,2013-07-16,brw0,f4,0.0,0.0,100.0,100.0,jcunningham,
barr,2013,2013-07-16,brw0,h10,0.0,0.0,100.0,100.0,jcunningham,
barr,2013,2013-07-16,brw0,h12,0.0,0.0,100.0,100.0,jcunningham,
barr,2013,2013-07-16,brw0,h6,0.0,0.0,100.0,100.0,jcunningham,
barr,2013,2013-07-16,brw0,h8,0.0,0.0,100.0,100.0,jcunningham,
barr,2013,2013-07-16,brw0,j10,0.0,0.0,100.0,100.0,jcunningham,
barr,2013,2013-07-16,brw0,j12,0.0,0.0,100.0,100.0,jcunningham,
barr,2013,2013-07-16,brw0,j4,0.0,0.0,100.0,100.0,jcunningham,
barr,2013,2013-07-16,brw0,j8,0.0,0.0,100.0,100.0,jcunningham,
barr,2013,2013-07-16,brw0,l8,0.0,0.0,100.0,100.0,jcunningham,
barr,2013,2013-07-16,brw3,b10,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,b12,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,b2,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,b4,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,b6,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,b8,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,d12,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,d2,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,d4,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,d6,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,d8,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,f10,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,f12,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,f2,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,f4,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,f6,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,f8,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,h10,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,h12,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,h2,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,h4,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,h6,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,h8,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,j10,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,j12,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,j2,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,j4,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,l12,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,l2,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,l4,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw3,l6,0.0,0.0,100.0,100.0,kgrond,
barr,2013,2013-07-16,brw8,b4,0.0,0.0,100.0,100.0,lrensel,
barr,2013,2013-07-16,brw8,b8,0.0,60.0,60.0,120.0,lrensel,
barr,2013,2013-07-16,brw8,d10,0.0,0.0,100.0,100.0,lrensel,
barr,2013,2013-07-16,brw8,d2,0.0,0.0,100.0,100.0,lrensel,
barr,2013,2013-07-16,brw8,d6,0.0,0.0,100.0,100.0,lrensel,
barr,2013,2013-07-16,brw8,f12,0.0,50.0,50.0,100.0,lrensel,
barr,2013,2013-07-16,brw8,f6,0.0,60.0,60.0,120.0,lrensel,
barr,2013,2013-07-16,brw8,h10,0.0,0.0,100.0,100.0,lrensel,
barr,2013,2013-07-16,brw8,h2,0.0,60.0,60.0,120.0,lrensel,
barr,2013,2013-07-16,brw8,h8,0.0,0.0,100.0,100.0,lrensel,
barr,2013,2013-07-16,brw8,j10,0.0,0.0,100.0,100.0,lrensel,
barr,2013,2013-07-16,brw8,j8,0.0,0.0,100.0,100.0,lrensel,
barr,2013,2013-07-16,brw8,l10,0.0,0.0,100.0,100.0,lrensel,
barr,2013,2013-07-16,brw8,l12,0.0,0.0,100.0,100.0,lrensel,
barr,2013,2013-07-16,brw8,l4,0.0,0.0,100.0,100.0,lrensel,
barr,2013,2013-07-16,brw8,l6,0.0,0.0,100.0,100.0,lrensel,
barr,2013,2013-07-16,brw8,l8,0.0,0.0,100.0,100.0,lrensel,
barr,2013,2013-07-16,brw1,b2,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,b8,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,d12,0.0,50.0,50.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,d2,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,d4,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,f2,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,f6,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,h12,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,h2,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,j10,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,j12,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,j2,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,j4,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,j8,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,l10,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,l12,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,l2,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,l4,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,l6,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw1,l8,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw2,b10,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw2,b12,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw2,b2,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw2,b4,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw2,b8,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw2,f12,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw2,f4,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw2,h10,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw2,j10,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw2,j6,0.0,0.0,100.0,100.0,pherzog,
barr,2013,2013-07-16,brw2,l8,0.0,0.0,100.0,100.0,pherzog,
cakr,2011,2011-06-07,camp,camprsc3,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-07,camp,camprsc4,0.0,55.0,55.0,110.0,rgates,
cakr,2011,2011-06-07,nepe,nepersc1,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-07,nepe,nepersc3,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-07,sepe,sepersc2,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-07,sepe,sepersc3,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-07,sepe,sepersc4,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-14,camp,camprsc3,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-14,camp,camprsc4,0.0,55.0,55.0,110.0,rgates,
cakr,2011,2011-06-14,nepe,nepersc1,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-14,nepe,nepersc3,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-14,sepe,sepersc2,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-14,sepe,sepersc3,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-14,sepe,sepersc4,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-20,camp,camprsc3,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-20,camp,camprsc4,0.0,60.0,60.0,120.0,rgates,
cakr,2011,2011-06-20,nepe,nepersc1,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-20,nepe,nepersc3,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-20,sepe,sepersc2,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-20,sepe,sepersc3,0.0,0.0,100.0,100.0,rgates,
cakr,2011,2011-06-20,sepe,sepersc4,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-05-20,camp,camp rsc3,35.0,0.0,65.0,100.0,rgates,
cakr,2012,2012-05-20,camp,camp rsc4,45.0,0.0,55.0,100.0,rgates,
cakr,2012,2012-05-20,nepe,nepe rsc2,20.0,45.0,45.0,110.0,rgates,
cakr,2012,2012-05-20,nepe,nepe rsc4,35.0,40.0,40.0,115.0,rgates,
cakr,2012,2012-05-20,sepe,sepe rsc1,0.0,50.0,50.0,100.0,rgates,
cakr,2012,2012-05-22,camp,camp rsc3,25.0,0.0,75.0,100.0,rgates,
cakr,2012,2012-05-22,camp,camp rsc4,0.0,50.0,50.0,100.0,rgates,
cakr,2012,2012-05-22,nepe,nepe rsc2,10.0,55.0,55.0,120.0,rgates,
cakr,2012,2012-05-22,sepe,sepe rsc1,20.0,0.0,80.0,100.0,rgates,
cakr,2012,2012-05-25,camp,camp rsc4,5.0,45.0,45.0,95.0,rgates,
cakr,2012,2012-05-25,nepe,nepe rsc3,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-05-25,sepe,sepe rsc2,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-05-25,sepe,sepe rsc3,0.0,0.0,100.0,100.0,rgates,1 photo taken looking towards the plot
cakr,2012,2012-05-31,camp,camp rsc4,0.0,60.0,60.0,120.0,rgates,
cakr,2012,2012-05-31,nepe,nepe rsc2,0.0,60.0,60.0,120.0,rgates,
cakr,2012,2012-05-31,nepe,nepe rsc3,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-05-31,nepe,nepe rsc4,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-05-31,sepe,sepe rsc2,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-05-31,sepe,sepe rsc3,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-05-31,sepe,sepe rsc4,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-08,camp,camp rsc3,0.0,60.0,60.0,120.0,rgates,
cakr,2012,2012-06-08,nepe,nepe rsc3,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-08,nepe,nepe rsc4,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-08,sepe,sepe rsc2,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-08,sepe,sepe rsc3,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-08,sepe,sepe rsc4,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-15,camp,camp rsc4,0.0,55.0,55.0,110.0,rgates,
cakr,2012,2012-06-15,nepe,nepe rsc3,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-15,sepe,sepe rsc2,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-15,sepe,sepe rsc3,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-15,sepe,sepe rsc4,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-22,nepe,nepe rsc3,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-22,sepe,sepe rsc2,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-22,sepe,sepe rsc3,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-22,sepe,sepe rsc4,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-29,sepe,sepe rsc2,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-29,sepe,sepe rsc3,0.0,0.0,100.0,100.0,rgates,
cakr,2012,2012-06-29,sepe,sepe rsc4,0.0,0.0,100.0,100.0,rgates,
cakr,2013,2013-05-27,camp,camp rsc3,60.0,0.0,40.0,100.0,all,
cakr,2013,2013-05-27,camp,camp rsc4,85.0,5.0,5.0,95.0,all,
cakr,2013,2013-05-27,nepe,nepe rsc2,70.0,15.0,15.0,100.0,all,
cakr,2013,2013-05-27,nepe,nepe rsc3,65.0,20.0,20.0,105.0,all,
cakr,2013,2013-05-27,sepe,sepe rsc1,80.0,0.0,20.0,100.0,all,
cakr,2013,2013-05-27,sepe,sepe rsc3,85.0,5.0,5.0,95.0,all,
cakr,2013,2013-05-27,sepe,sepe rsc2,75.0,20.0,20.0,115.0,all,
cakr,2013,2013-05-29,sepe,sepe rsc1,40.0,0.0,60.0,100.0,flin,
cakr,2013,2013-05-29,sepe,sepe rsc3,25.0,0.0,75.0,100.0,flin,
cakr,2013,2013-05-29,camp,camp rsc4,60.0,10.0,10.0,80.0,jkardiak,
cakr,2013,2013-05-29,nepe,nepe rsc4,40.0,0.0,60.0,100.0,mboldenow,
cakr,2013,2013-05-31,sepe,sepe rsc4,0.0,0.0,100.0,100.0,flin,
cakr,2013,2013-05-31,camp,camp rsc4,0.0,55.0,55.0,110.0,jkardiak,
cakr,2013,2013-05-31,nepe,nepe rsc2,10.0,55.0,55.0,120.0,mboldenow,
cakr,2013,2013-06-02,nepe,nepe rac1,0.0,0.0,100.0,100.0,flin,
cakr,2013,2013-06-02,nepe,nepe rsc3,0.0,0.0,100.0,100.0,flin,
cakr,2013,2013-06-02,camp,camp rsc4,0.0,55.0,55.0,110.0,jkardiak,
cakr,2013,2013-06-04,nepe,nepe rac1,0.0,0.0,100.0,100.0,flin,
cakr,2013,2013-06-04,nepe,nepe rsc3,0.0,0.0,100.0,100.0,flin,
cakr,2013,2013-06-04,sepe,sepe rsc2,0.0,0.0,100.0,100.0,mboldenow,
cakr,2013,2013-06-04,sepe,sepe rsc3,0.0,0.0,100.0,100.0,mboldenow,
cakr,2013,2013-06-04,sepe,sepe rsc4,0.0,0.0,100.0,100.0,mboldenow,
cakr,2013,2013-06-04,camp,camp rsc1,0.0,0.0,100.0,100.0,rhunnewell,
cakr,2013,2013-06-04,camp,camp rsc4,0.0,55.0,55.0,110.0,rhunnewell,
cakr,2013,2013-06-08,sepe,sepe rsc2,0.0,0.0,100.0,100.0,flin,
cakr,2013,2013-06-08,sepe,sepe rsc3,0.0,0.0,100.0,100.0,flin,
cakr,2013,2013-06-08,sepe,sepe rsc4,0.0,0.0,100.0,100.0,flin,
cakr,2013,2013-06-08,camp,camp rsc1,0.0,0.0,100.0,100.0,jkardiak,
cakr,2013,2013-06-08,camp,camp rsc4,0.0,50.0,50.0,100.0,jkardiak,
cakr,2013,2013-06-08,nepe,nepe rac1,0.0,0.0,100.0,100.0,mboldenow,
cakr,2013,2013-06-08,nepe,nepe rsc3,0.0,0.0,100.0,100.0,mboldenow,
cakr,2013,2013-06-11,nepe,nepe rac1,0.0,0.0,100.0,100.0,flin,
cakr,2013,2013-06-11,nepe,nepe rsc3,0.0,0.0,100.0,100.0,flin,
cakr,2013,2013-06-11,camp,camp rsc4,0.0,55.0,55.0,110.0,jkardiak,
cakr,2013,2013-06-11,sepe,sepe rsc2,0.0,0.0,100.0,100.0,jkardiak,
cakr,2013,2013-06-11,sepe,sepe rsc3,0.0,0.0,100.0,100.0,jkardiak,
cakr,2013,2013-06-11,sepe,sepe rsc4,0.0,0.0,100.0,100.0,jkardiak,
cakr,2013,2013-06-19,camp,camp rsc1,0.0,0.0,100.0,100.0,jkardiak,
cakr,2013,2013-06-19,camp,camp rsc4,0.0,55.0,55.0,110.0,jkardiak,
cakr,2013,2013-06-19,nepe,nepe rsc3,0.0,0.0,100.0,100.0,mboldenow,
cakr,2013,2013-06-19,sepe,sepe rsc2,0.0,0.0,100.0,100.0,rhunnewell,
cakr,2013,2013-06-19,sepe,sepe rsc3,0.0,0.0,100.0,100.0,rhunnewell,
cakr,2013,2013-06-19,sepe,sepe rsc4,0.0,0.0,100.0,100.0,rhunnewell,
cakr,2013,2013-07-02,camp,camp rsc3,0.0,0.0,100.0,100.0,flin,
cakr,2013,2013-07-02,nepe,nepe rsc2,0.0,60.0,60.0,120.0,jkardiak,
cakr,2013,2013-07-02,sepe,sepe rsc2,0.0,0.0,100.0,100.0,mboldenow,
cakr,2013,2013-07-02,sepe,sepe rsc3,0.0,0.0,100.0,100.0,mboldenow,
cakr,2013,2013-07-02,sepe,sepe rsc4,0.0,0.0,100.0,100.0,mboldenow,
cari,2011,2011-06-06,5b,1,0.0,0.0,100.0,100.0,bwinn,
cari,2011,2011-06-06,5b,11,60.0,30.0,30.0,120.0,bwinn,
cari,2011,2011-06-06,5b,13,100.0,0.0,0.0,100.0,bwinn,
cari,2011,2011-06-06,5b,14,0.0,50.0,50.0,100.0,bwinn,
cari,2011,2011-06-06,5b,15,40.0,0.0,60.0,100.0,bwinn,
cari,2011,2011-06-06,5b,16,100.0,0.0,0.0,100.0,bwinn,
cari,2011,2011-06-06,5b,17,20.0,0.0,80.0,100.0,bwinn,
cari,2011,2011-06-06,5b,2,0.0,0.0,100.0,100.0,bwinn,
cari,2011,2011-06-06,5b,20,0.0,50.0,50.0,100.0,bwinn,
cari,2011,2011-06-06,5b,21,30.0,0.0,0.0,30.0,bwinn,
cari,2011,2011-06-06,5b,22,45.0,25.0,25.0,95.0,bwinn,
cari,2011,2011-06-06,5b,25,50.0,20.0,20.0,90.0,bwinn,
cari,2011,2011-06-06,5b,26,0.0,50.0,50.0,100.0,bwinn,
cari,2011,2011-06-06,5b,27,30.0,0.0,0.0,30.0,bwinn,
cari,2011,2011-06-06,5b,29,85.0,0.0,15.0,100.0,bwinn,
cari,2011,2011-06-06,5b,3,0.0,0.0,100.0,100.0,bwinn,
cari,2011,2011-06-06,5b,32,10.0,0.0,0.0,10.0,bwinn,
cari,2011,2011-06-06,5b,33,80.0,0.0,0.0,80.0,bwinn,
cari,2011,2011-06-06,5b,34,30.0,40.0,40.0,110.0,bwinn,
cari,2011,2011-06-06,5b,35,90.0,0.0,0.0,90.0,bwinn,
cari,2011,2011-06-06,5b,36,95.0,0.0,5.0,100.0,bwinn,
cari,2011,2011-06-06,5b,37,100.0,0.0,0.0,100.0,bwinn,
cari,2011,2011-06-06,5b,38,95.0,0.0,5.0,100.0,bwinn,
cari,2011,2011-06-06,5b,39,70.0,0.0,30.0,100.0,bwinn,
cari,2011,2011-06-06,5b,4,10.0,0.0,90.0,100.0,bwinn,
cari,2011,2011-06-06,5b,40,100.0,0.0,0.0,100.0,bwinn,
cari,2011,2011-06-06,5b,6,5.0,0.0,95.0,100.0,bwinn,
cari,2011,2011-06-06,5b,9,20.0,0.0,80.0,100.0,bwinn,
cari,2011,2011-06-06,7a,17,0.0,60.0,60.0,120.0,ecorp,
cari,2011,2011-06-06,7a,23,10.0,0.0,90.0,100.0,ecorp,
cari,2011,2011-06-06,7a,3,0.0,50.0,50.0,100.0,ecorp,
cari,2011,2011-06-06,7a,30,40.0,0.0,60.0,100.0,ecorp,
cari,2011,2011-06-06,7a,34,70.0,0.0,30.0,100.0,ecorp,
cari,2011,2011-06-06,7a,35,80.0,15.0,15.0,110.0,ecorp,
cari,2011,2011-06-06,7a,36,75.0,20.0,20.0,115.0,ecorp,
cari,2011,2011-06-06,7a,37,0.0,50.0,50.0,100.0,ecorp,
cari,2011,2011-06-06,7a,39,10.0,55.0,55.0,120.0,ecorp,
cari,2011,2011-06-06,7a,5,30.0,45.0,45.0,120.0,ecorp,
cari,2011,2011-06-06,3a,19,30.0,35.0,35.0,100.0,ohicks,
cari,2011,2011-06-06,3a,20,45.0,25.0,25.0,95.0,ohicks,
cari,2011,2011-06-06,3a,22,45.0,30.0,30.0,105.0,ohicks,
cari,2011,2011-06-06,3a,24,75.0,10.0,10.0,95.0,ohicks,
cari,2011,2011-06-06,3a,26,30.0,45.0,45.0,120.0,ohicks,
cari,2011,2011-06-06,3a,37,70.0,0.0,30.0,100.0,ohicks,
cari,2011,2011-06-06,3a,4,55.0,15.0,15.0,85.0,ohicks,
cari,2011,2011-06-06,3a,40,75.0,20.0,20.0,115.0,ohicks,
cari,2011,2011-06-06,3b,11,1.0,49.0,49.0,99.0,ohicks,
cari,2011,2011-06-06,3b,13,1.0,44.0,44.0,89.0,ohicks,
cari,2011,2011-06-06,3b,14,5.0,55.0,55.0,115.0,ohicks,
cari,2011,2011-06-06,3b,15,5.0,55.0,55.0,115.0,ohicks,
cari,2011,2011-06-06,3b,20,0.0,50.0,50.0,100.0,ohicks,
cari,2011,2011-06-06,3b,29,2.0,48.0,48.0,98.0,ohicks,
cari,2011,2011-06-06,3b,30,20.0,40.0,40.0,100.0,ohicks,
cari,2011,2011-06-06,3b,31,1.0,59.0,59.0,119.0,ohicks,
cari,2011,2011-06-06,3b,32,5.0,55.0,55.0,115.0,ohicks,
cari,2011,2011-06-06,3b,33,40.0,20.0,20.0,80.0,ohicks,
cari,2011,2011-06-06,3b,35,0.0,40.0,40.0,80.0,ohicks,
cari,2011,2011-06-06,3b,37,0.0,55.0,55.0,110.0,ohicks,
cari,2011,2011-06-06,3b,4,30.0,45.0,45.0,120.0,ohicks,
cari,2011,2011-06-06,3b,40,10.0,45.0,45.0,100.0,ohicks,
cari,2011,2011-06-06,7b,11,35.0,35.0,35.0,105.0,rburner,
cari,2011,2011-06-06,7b,18,10.0,55.0,55.0,120.0,rburner,
cari,2011,2011-06-06,7b,22,0.0,50.0,50.0,100.0,rburner,
cari,2011,2011-06-06,7b,23,25.0,35.0,35.0,95.0,rburner,
cari,2011,2011-06-06,7b,27,30.0,45.0,45.0,120.0,rburner,
cari,2011,2011-06-06,7b,29,25.0,40.0,40.0,105.0,rburner,
cari,2011,2011-06-06,7b,3,5.0,0.0,95.0,100.0,rburner,
cari,2011,2011-06-06,7b,31,60.0,10.0,10.0,80.0,rburner,
cari,2011,2011-06-06,7b,32,10.0,0.0,90.0,100.0,rburner,
cari,2011,2011-06-06,7b,33,0.0,50.0,50.0,100.0,rburner,
cari,2011,2011-06-06,7b,34,35.0,0.0,65.0,100.0,rburner,
cari,2011,2011-06-06,7b,37,100.0,0.0,0.0,100.0,rburner,
cari,2011,2011-06-06,7b,38,0.0,50.0,50.0,100.0,rburner,
cari,2011,2011-06-06,7b,39,100.0,0.0,0.0,100.0,rburner,
cari,2011,2011-06-06,7b,4,5.0,0.0,95.0,100.0,rburner,
cari,2011,2011-06-06,7b,40,100.0,0.0,0.0,100.0,rburner,
cari,2011,2011-06-06,7b,8,70.0,25.0,25.0,120.0,rburner,
cari,2011,2011-06-06,7b,9,60.0,0.0,40.0,100.0,rburner,
cari,2011,2011-06-06,5a,1,0.0,0.0,100.0,100.0,sfreeman,
cari,2011,2011-06-06,5a,11,25.0,35.0,35.0,95.0,sfreeman,
cari,2011,2011-06-06,5a,12,0.0,0.0,100.0,100.0,sfreeman,
cari,2011,2011-06-06,5a,2,35.0,0.0,65.0,100.0,sfreeman,
cari,2011,2011-06-06,5a,20,65.0,20.0,20.0,105.0,sfreeman,
cari,2011,2011-06-06,5a,26,10.0,0.0,0.0,10.0,sfreeman,
cari,2011,2011-06-06,5a,27,30.0,30.0,30.0,90.0,sfreeman,
cari,2011,2011-06-06,5a,29,20.0,40.0,40.0,100.0,sfreeman,
cari,2011,2011-06-06,5a,3,0.0,0.0,100.0,100.0,sfreeman,
cari,2011,2011-06-06,5a,30,60.0,0.0,0.0,60.0,sfreeman,
cari,2011,2011-06-06,5a,31,30.0,40.0,40.0,110.0,sfreeman,
cari,2011,2011-06-06,5a,32,0.0,50.0,50.0,100.0,sfreeman,
cari,2011,2011-06-06,5a,35,70.0,10.0,10.0,90.0,sfreeman,
cari,2011,2011-06-06,5a,4,0.0,0.0,100.0,100.0,sfreeman,
cari,2011,2011-06-06,5a,40,60.0,0.0,40.0,100.0,sfreeman,
cari,2011,2011-06-06,5a,6,0.0,0.0,100.0,100.0,sfreeman,
cari,2011,2011-06-06,5a,8,0.0,0.0,100.0,100.0,sfreeman,
cari,2011,2011-06-11,5a,1,0.0,0.0,100.0,100.0,bwinn,
cari,2011,2011-06-11,5a,10,0.0,0.0,100.0,100.0,bwinn,
cari,2011,2011-06-11,5a,12,0.0,0.0,100.0,100.0,bwinn,
cari,2011,2011-06-11,5a,13,5.0,0.0,95.0,100.0,bwinn,
cari,2011,2011-06-11,5a,14,0.0,0.0,100.0,100.0,bwinn,
cari,2011,2011-06-11,5a,17,5.0,0.0,95.0,100.0,bwinn,
cari,2011,2011-06-11,5a,18,0.0,0.0,100.0,100.0,bwinn,
cari,2011,2011-06-11,5a,20,0.0,50.0,50.0,100.0,bwinn,
cari,2011,2011-06-11,5a,21,0.0,50.0,50.0,100.0,bwinn,
